utterance_id,Name,Age,Participant,Utterance,TokenisedUtt,TokenisedUttLower,TokenisedUttNoPunct,UttLen,UtterancesCyrillic,TokenisedUttCyr,UtterancesCyrillicCleaned,UtterancesCyrillicCleanedNormalised,Manually_corrected
UTT_014364,ELI,1;05.10,EXP,da go pusna li ?,"['da', 'go', 'pusna', 'li', '?']","['da', 'go', 'pusna', 'li', '?']","['da', 'go', 'pusna', 'li']",4,Да го пусна ли ?,"['да', 'го', 'пусна', 'ли']",Да го пусна ли ?,Да го пусна ли ?,Да го пусна ли ?
UTT_008626,BOG,2;01.13,BOG,Ima li peperudka na tazi kartinka ?,"['Ima', 'li', 'peperudka', 'na', 'tazi', 'kartinka', '?']","['ima', 'li', 'peperudka', 'na', 'tazi', 'kartinka', '?']","['ima', 'li', 'peperudka', 'na', 'tazi', 'kartinka']",6,Има ли пеперудка на тази картинка ?,"['има', 'ли', 'пеперудка', 'на', 'тази', 'картинка']",Има ли пеперудка на тази картинка ?,Има ли пеперудка на тази картинка ?,Има ли пеперудка на тази картинка ?
UTT_007542,ALE,2;04.09,ALE,"mamo, te sa sybudixa, skaaxa [: skaraxa se] .","['mamo', ',', 'te', 'sa', 'sybudixa', ',', 'skaraxa', 'se', '.']","['mamo', ',', 'te', 'sa', 'sybudixa', ',', 'skaraxa', 'se', '.']","['mamo', 'te', 'sa', 'sybudixa', 'skaraxa', 'se']",6,"Мамо, те са събудиxа, скааxа [: скараxа се] .","['мамо', 'те', 'са', 'събудиxа', 'скааxа', 'скараxа', 'се']","Мамо , те са събудиxа , скааxа .","Мамо , те са скараxа се .","Мамо , те са събудиxа , скараxа ."
UTT_007286,ALE,2;04.09,ALE,patenca .,"['patenca', '.']","['patenca', '.']",['patenca'],1,Патенца .,['патенца'],Патенца .,Патенца .,Патенца .
UTT_028975,SIM,2;00.23,PLA,"chisti, chisti.","['chisti', ',', 'chisti', '.']","['chisti', ',', 'chisti', '.']","['chisti', 'chisti']",2,"Чисти, чисти.","['чисти', 'чисти']","Чисти , чисти .","Чисти , чисти .","Чисти , чисти ."
UTT_032070,SIM,2;05.22,PLA,a tuk?,"['a', 'tu', '?']","['a', 'tu', '?']","['a', 'tu']",2,А тук?,"['а', 'тук']",А тук ?,А тук ?,А тук ?
UTT_022311,SIM,1;07.11,SIM,"cvete, cvete, cvete, cvete .","['cvete', ',', 'cvete', ',', 'cvete', ',', 'cvete', '.']","['cvete', ',', 'cvete', ',', 'cvete', ',', 'cvete', '.']","['cvete', 'cvete', 'cvete', 'cvete']",4,"Цвете, цвете, цвете, цвете .","['цвете', 'цвете', 'цвете', 'цвете']","Цвете , цвете , цвете , цвете .","Цвете , цвете , цвете , цвете .","Цвете , цвете , цвете , цвете ."
UTT_031209,SIM,2;03.26,SIM,da.,"['da', '.']","['da', '.']",['da'],1,Да.,['да'],Да .,Да .,Да .
UTT_004762,ALE,1;11.14,ALE,pi [: pri] mama .,"['pri', 'mama', '.']","['pri', 'mama', '.']","['pri', 'mama']",2,Пи [: при] мама .,"['пи', 'при', 'мама']",Пи мама .,при мама .,При мама .
UTT_012902,ELI,1;02.28,EXP,"ajde, njama, pise .","['ajde', ',', 'njama', ',', 'pise', '.']","['ajde', ',', 'njama', ',', 'pise', '.']","['ajde', 'njama', 'pise']",3,"Айде, няма, писе .","['айде', 'няма', 'писе']","Айде , няма , писе .","Айде , няма , писе .","Айде , няма , писе ."
UTT_007604,ALE,2;04.09,ALE,taja debelata ne mozhe .,"['taja', 'debelata', 'ne', 'mozhe', '.']","['taja', 'debelata', 'ne', 'mozhe', '.']","['taja', 'debelata', 'ne', 'mozhe']",4,Тая дебелата не може .,"['тая', 'дебелата', 'не', 'може']",Тая дебелата не може .,Тая дебелата не може .,Тая дебелата не може .
UTT_030268,SIM,2;02.15,PLA,nali vsjaka shteshe da si pipa na nejnija kompjutyr?,"['nali', 'vsjaka', 'shteshe', 'da', 'si', 'pipa', 'na', 'nejnija', 'kompjuty', '?']","['nali', 'vsjaka', 'shteshe', 'da', 'si', 'pipa', 'na', 'nejnija', 'kompjuty', '?']","['nali', 'vsjaka', 'shteshe', 'da', 'si', 'pipa', 'na', 'nejnija', 'kompjuty']",9,Нали всяка щеше да си пипа на нейния компйутър?,"['нали', 'всяка', 'щеше', 'да', 'си', 'пипа', 'на', 'нейния', 'компйутър']",Нали всяка щеше да си пипа на нейния компйутър ?,Нали всяка щеше да си пипа на нейния компйутър ?,Нали всяка щеше да си пипа на нейния компйутър ?
UTT_004783,ALE,1;11.14,ALE,++ novi patalonki .,"['novi', 'patalonki', '.']","['novi', 'patalonki', '.']","['novi', 'patalonki']",2,++ нови паталонки .,"['нови', 'паталонки']",нови паталонки .,нови паталонки .,Нови паталонки .
UTT_009233,BOG,2;02.27,IRE,da ja razgledam ?,"['da', 'ja', 'razgledam', '?']","['da', 'ja', 'razgledam', '?']","['da', 'ja', 'razgledam']",3,Да я разгледам ?,"['да', 'я', 'разгледам']",Да я разгледам ?,Да я разгледам ?,Да я разгледам ?
UTT_010048,BOG,2;04.05,BOG,Tova e gigancho [: gligancho] .,"['Tova', 'e', 'gligancho', '.']","['tova', 'e', 'gligancho', '.']","['tova', 'e', 'gligancho']",3,Това е гиганчо [: глиганчо] .,"['това', 'е', 'гиганчо', 'глиганчо']",Това е гиганчо .,Това е глиганчо .,Това е глиганчо .
UTT_012478,ELI,1;02.26,DAN,ne .,"['ne', '.']","['ne', '.']",['ne'],1,Не .,['не'],Не .,Не .,Не .
UTT_010946,ELI,1;01.29,EXP,da .,"['da', '.']","['da', '.']",['da'],1,Да .,['да'],Да .,Да .,Да .
UTT_019006,ELI,1;07.22,EXP,kakvo i ima ?,"['kakvo', 'i', 'ima', '?']","['kakvo', 'i', 'ima', '?']","['kakvo', 'i', 'ima']",3,Какво и има ?,"['какво', 'и', 'има']",Какво и има ?,Какво и има ?,Какво и има ?
UTT_029487,SIM,2;01.12,PLA,tova pesnichka li e?,"['tova', 'pesnichka', 'li', '?']","['tova', 'pesnichka', 'li', '?']","['tova', 'pesnichka', 'li']",3,Това песничка ли е?,"['това', 'песничка', 'ли', 'е']",Това песничка ли е ?,Това песничка ли е ?,Това песничка ли е ?
UTT_014505,ELI,1;05.18,EXP,"kakvo ima v tavichkata, mamo ?","['kakvo', 'ima', 'v', 'tavichkata', ',', 'mamo', '?']","['kakvo', 'ima', 'v', 'tavichkata', ',', 'mamo', '?']","['kakvo', 'ima', 'v', 'tavichkata', 'mamo']",5,"Какво има в тавичката, мамо ?","['какво', 'има', 'в', 'тавичката', 'мамо']","Какво има в тавичката , мамо ?","Какво има в тавичката , мамо ?","Какво има в тавичката , мамо ?"
UTT_013554,ELI,1;03.10,BOR,vizh .,"['vizh', '.']","['vizh', '.']",['vizh'],1,Виж .,['виж'],Виж .,Виж .,Виж .
UTT_022952,SIM,1;07.23,KAL,dobre .,"['dobre', '.']","['dobre', '.']",['dobre'],1,Добре .,['добре'],Добре .,Добре .,Добре .
UTT_031369,SIM,2;04.00,SIM,"ajde, migaj, migaj.","['ajde', ',', 'migaj', ',', 'migaj', '.']","['ajde', ',', 'migaj', ',', 'migaj', '.']","['ajde', 'migaj', 'migaj']",3,"Айде, мигай, мигай.","['айде', 'мигай', 'мигай']","Айде , мигай , мигай .","Айде , мигай , мигай .","Айде , мигай , мигай ."
UTT_017673,ELI,1;07.08,ELI,tati .,"['tati', '.']","['tati', '.']",['tati'],1,Тати .,['тати'],Тати .,Тати .,Тати .
UTT_014190,ELI,1;05.08,VEL,kako .,"['kako', '.']","['kako', '.']",['kako'],1,Како .,['како'],Како .,Како .,Како .
UTT_022128,SIM,1;07.08,PLA,"samo edna, molja te !","['samo', 'edna', ',', 'molja', 'te', '!']","['samo', 'edna', ',', 'molja', 'te', '!']","['samo', 'edna', 'molja', 'te']",4,"Само една, моля те !","['само', 'една', 'моля', 'те']","Само една , моля те !","Само една , моля те !","Само една , моля те !"
UTT_023090,SIM,1;07.28,SIM,merii [: nameri] baba .,"['nameri', 'baba', '.']","['nameri', 'baba', '.']","['nameri', 'baba']",2,Мерии [: намери] баба .,"['мерии', 'намери', 'баба']",Мерии баба .,намери баба .,Намери баба .
UTT_038794,TEF,1;11.25,BAB,zdravej sladurano .,"['zdravej', 'sladurano', '.']","['zdravej', 'sladurano', '.']","['zdravej', 'sladurano']",2,Здравей сладурано .,"['здравей', 'сладурано']",Здравей сладурано .,Здравей сладурано .,Здравей сладурано .
UTT_015247,ELI,1;06.04,EXP,xajde pishi .,"['xajde', 'pishi', '.']","['xajde', 'pishi', '.']","['xajde', 'pishi']",2,Xайде пиши .,"['xайде', 'пиши']",Xайде пиши .,Xайде пиши .,Xайде пиши .
UTT_024259,SIM,1;08.17,SIM,banjata .,"['banjata', '.']","['banjata', '.']",['banjata'],1,Банята .,['банята'],Банята .,Банята .,Банята .
UTT_038732,TEF,1;11.25,VEL,"stefi, kakvo ima tuka v torbichkata ?","['stefi', ',', 'kakvo', 'ima', 'tuka', 'v', 'torbichkata', '?']","['stefi', ',', 'kakvo', 'ima', 'tuka', 'v', 'torbichkata', '?']","['stefi', 'kakvo', 'ima', 'tuka', 'v', 'torbichkata']",6,"Стефи, какво има тука в торбичката ?","['стефи', 'какво', 'има', 'тука', 'в', 'торбичката']","Стефи , какво има тука в торбичката ?","Стефи , какво има тука в торбичката ?","Стефи , какво има тука в торбичката ?"
UTT_012476,ELI,1;02.26,EXP,ne shtesh .,"['ne', 'shtesh', '.']","['ne', 'shtesh', '.']","['ne', 'shtesh']",2,Не щеш .,"['не', 'щеш']",Не щеш .,Не щеш .,Не щеш .
UTT_009745,BOG,2;03.12,IRE,njama go !,"['njama', 'go', '!']","['njama', 'go', '!']","['njama', 'go']",2,Няма го !,"['няма', 'го']",Няма го !,Няма го !,Няма го !
UTT_029033,SIM,2;00.24,PLA,"tuk njakyde, mamo.","['tuk', 'njakyde', ',', 'mamo', '.']","['tuk', 'njakyde', ',', 'mamo', '.']","['tuk', 'njakyde', 'mamo']",3,"Тук някъде, мамо.","['тук', 'някъде', 'мамо']","Тук някъде , мамо .","Тук някъде , мамо .","Тук някъде , мамо ."
UTT_037120,SIM,3;00.01,SIM,njama baterija.,"['njama', 'baterija', '.']","['njama', 'baterija', '.']","['njama', 'baterija']",2,Няма батерия.,"['няма', 'батерия']",Няма батерия .,Няма батерия .,Няма батерия .
UTT_008871,BOG,2;01.13,IRE,xajde stiga tolkova !,"['xajde', 'stiga', 'tolkova', '!']","['xajde', 'stiga', 'tolkova', '!']","['xajde', 'stiga', 'tolkova']",3,Xайде стига толкова !,"['xайде', 'стига', 'толкова']",Xайде стига толкова !,Xайде стига толкова !,Xайде стига толкова !
UTT_011964,ELI,1;02.16,DED,"ne, ne .","['ne', ',', 'ne', '.']","['ne', ',', 'ne', '.']","['ne', 'ne']",2,"Не, не .","['не', 'не']","Не , не .","Не , не .","Не , не ."
UTT_003684,ALE,1;09.19,ALE,misi [: mersi] !,"['mersi', '!']","['mersi', '!']",['mersi'],1,Миси [: мерси] !,"['миси', 'мерси']",Миси !,мерси !,мерси !
UTT_000668,ALE,1;01.29,VEL,koj shte xodi na titja ?,"['koj', 'shte', 'xodi', 'na', 'titja', '?']","['koj', 'shte', 'xodi', 'na', 'titja', '?']","['koj', 'shte', 'xodi', 'na', 'titja']",5,Кой ще xоди на титя ?,"['кой', 'ще', 'xоди', 'на', 'титя']",Кой ще xоди на титя ?,Кой ще xоди на титя ?,Кой ще xоди на титя ?
UTT_033303,SIM,2;06.14,SIM,tuk ima edno kremche.,"['tuk', 'ima', 'edno', 'kremche', '.']","['tuk', 'ima', 'edno', 'kremche', '.']","['tuk', 'ima', 'edno', 'kremche']",4,Тук има едно кремче.,"['тук', 'има', 'едно', 'кремче']",Тук има едно кремче .,Тук има едно кремче .,Тук има едно кремче .
UTT_018758,ELI,1;07.13,EXP,shte ja ostavish vyrxu masata .,"['shte', 'ja', 'ostavish', 'vyrxu', 'masata', '.']","['shte', 'ja', 'ostavish', 'vyrxu', 'masata', '.']","['shte', 'ja', 'ostavish', 'vyrxu', 'masata']",5,Ще я оставиш върxу масата .,"['ще', 'я', 'оставиш', 'върxу', 'масата']",Ще я оставиш върxу масата .,Ще я оставиш върxу масата .,Ще я оставиш върxу масата .
UTT_020502,SIM,1;05.10,PLA,"dobre, dyrzha go gore .","['dobre', ',', 'dyrzha', 'go', 'gore', '.']","['dobre', ',', 'dyrzha', 'go', 'gore', '.']","['dobre', 'dyrzha', 'go', 'gore']",4,"Добре, държа го горе .","['добре', 'държа', 'го', 'горе']","Добре , държа го горе .","Добре , държа го горе .","Добре , държа го горе ."
UTT_029869,SIM,2;02.07,SIM,na Ani.,"['na', 'Ani', '.']","['na', 'ani', '.']","['na', 'ani']",2,На ани.,"['на', 'ани']",На ани .,На ани .,На Ани .
UTT_027018,SIM,1;10.10,PLA,mnogo ti blagodarja .,"['mnogo', 'ti', 'blagodarja', '.']","['mnogo', 'ti', 'blagodarja', '.']","['mnogo', 'ti', 'blagodarja']",3,Много ти благодаря .,"['много', 'ти', 'благодаря']",Много ти благодаря .,Много ти благодаря .,Много ти благодаря .
UTT_019893,SIM,1;04.19,DIM,"kakvo shche mi dadesh, tati ?","['kakvo', 'shche', 'mi', 'dadesh', ',', 'tati', '?']","['kakvo', 'shche', 'mi', 'dadesh', ',', 'tati', '?']","['kakvo', 'shche', 'mi', 'dadesh', 'tati']",5,"Какво шче ми дадеш, тати ?","['какво', 'шче', 'ми', 'дадеш', 'тати']","Какво шче ми дадеш , тати ?","Какво шче ми дадеш , тати ?","Какво шче ми дадеш , тати ?"
UTT_036130,SIM,2;10.03,SIM,"shte mu go namerja, shte mu go namerja.","['shte', 'mu', 'go', 'namerja', ',', 'shte', 'mu', 'go', 'namerja', '.']","['shte', 'mu', 'go', 'namerja', ',', 'shte', 'mu', 'go', 'namerja', '.']","['shte', 'mu', 'go', 'namerja', 'shte', 'mu', 'go', 'namerja']",8,"Ще му го намеря, ще му го намеря.","['ще', 'му', 'го', 'намеря', 'ще', 'му', 'го', 'намеря']","Ще му го намеря , ще му го намеря .","Ще му го намеря , ще му го намеря .","Ще му го намеря , ще му го намеря ."
UTT_009620,BOG,2;03.06,IRE,ja tuka da vidim ranichkite deto sa .,"['ja', 'tuka', 'da', 'vidim', 'ranichkite', 'deto', 'sa', '.']","['ja', 'tuka', 'da', 'vidim', 'ranichkite', 'deto', 'sa', '.']","['ja', 'tuka', 'da', 'vidim', 'ranichkite', 'deto', 'sa']",7,Я тука да видим раничките дето са .,"['я', 'тука', 'да', 'видим', 'раничките', 'дето', 'са']",Я тука да видим раничките дето са .,Я тука да видим раничките дето са .,Я тука да видим раничките дето са .
UTT_031898,SIM,2;05.03,SIM,"mamo, mamo, slozhi tuj tuka.","['mamo', ',', 'mamo', ',', 'slozhi', 'tuj', 'tuka', '.']","['mamo', ',', 'mamo', ',', 'slozhi', 'tuj', 'tuka', '.']","['mamo', 'mamo', 'slozhi', 'tuj', 'tuka']",5,"Мамо, мамо, сложи туй тука.","['мамо', 'мамо', 'сложи', 'туй', 'тука']","Мамо , мамо , сложи туй тука .","Мамо , мамо , сложи туй тука .","Мамо , мамо , сложи туй тука ."
UTT_023161,SIM,1;07.28,PLA,"gorchi, da .","['gorchi', ',', 'da', '.']","['gorchi', ',', 'da', '.']","['gorchi', 'da']",2,"Горчи, да .","['горчи', 'да']","Горчи , да .","Горчи , да .","Горчи , да ."
UTT_041723,TEF,2;01.16,TEF,de [: dve] momcheta .,"['dve', 'momcheta', '.']","['dve', 'momcheta', '.']","['dve', 'momcheta']",2,Де [: две] момчета .,"['де', 'две', 'момчета']",Де момчета .,две момчета .,Две момчета .
UTT_040462,TEF,2;00.09,VEL,baba sega shte preobue gashtichkite .,"['baba', 'sega', 'shte', 'preobue', 'gashtichkite', '.']","['baba', 'sega', 'shte', 'preobue', 'gashtichkite', '.']","['baba', 'sega', 'shte', 'preobue', 'gashtichkite']",5,Баба сега ще преобуе гащичките .,"['баба', 'сега', 'ще', 'преобуе', 'гащичките']",Баба сега ще преобуе гащичките .,Баба сега ще преобуе гащичките .,Баба сега ще преобуе гащичките .
UTT_030243,SIM,2;02.15,PLA,Simonchi pee.,"['Simonchi', 'pee', '.']","['simonchi', 'pee', '.']","['simonchi', 'pee']",2,Симончи пее.,"['симончи', 'пее']",Симончи пее .,Симончи пее .,Симончи пее .
UTT_009697,BOG,2;03.06,IRE,"shte go donesa samo da ni e toplichko, kato gledame televizija .","['shte', 'go', 'donesa', 'samo', 'da', 'ni', 'e', 'toplichko', ',', 'kato', 'gledame', 'televizija', '.']","['shte', 'go', 'donesa', 'samo', 'da', 'ni', 'e', 'toplichko', ',', 'kato', 'gledame', 'televizija', '.']","['shte', 'go', 'donesa', 'samo', 'da', 'ni', 'e', 'toplichko', 'kato', 'gledame', 'televizija']",11,"Ще го донеса само да ни е топличко, като гледаме телевизия .","['ще', 'го', 'донеса', 'само', 'да', 'ни', 'е', 'топличко', 'като', 'гледаме', 'телевизия']","Ще го донеса само да ни е топличко , като гледаме телевизия .","Ще го донеса само да ни е топличко , като гледаме телевизия .","Ще го донеса само да ни е топличко , като гледаме телевизия ."
